time	V(n001)	V(n002)	I(L1)	I(L2)
8.027958026318702e+000	-9.035279e-002	-2.482714e-001	-6.574158e-002	4.377684e-002
8.038198026318314e+000	-7.377236e-002	-3.282411e-001	-6.362826e-002	4.361277e-002
8.048438026317927e+000	-5.785840e-002	-4.061539e-001	-6.053936e-002	4.340376e-002
8.058678026317539e+000	-4.285667e-002	-4.812691e-001	-5.650784e-002	4.315119e-002
8.060139454888912e+000	-4.080229e-002	-4.917243e-001	-5.585761e-002	4.311167e-002
8.061600883460285e+000	-3.877364e-002	-5.021011e-001	-5.518955e-002	4.307133e-002
8.063062312031658e+000	-3.677069e-002	-5.123993e-001	-5.450366e-002	4.303015e-002
8.064523740603033e+000	-3.479347e-002	-5.226191e-001	-5.379994e-002	4.298815e-002
8.065985169174406e+000	-3.284196e-002	-5.327605e-001	-5.307839e-002	4.294532e-002
8.067446597745779e+000	-3.091616e-002	-5.428233e-001	-5.233902e-002	4.290165e-002
8.068908026317152e+000	-2.901608e-002	-5.528076e-001	-5.158181e-002	4.285716e-002
8.068918026317151e+000	-2.900319e-002	-5.528756e-001	-5.157658e-002	4.285685e-002
8.070379454888524e+000	-2.713136e-002	-5.627738e-001	-5.080192e-002	4.281154e-002
8.071840883459897e+000	-2.528967e-002	-5.725802e-001	-5.001060e-002	4.276545e-002
8.073302312031270e+000	-2.347812e-002	-5.822948e-001	-4.920261e-002	4.271858e-002
8.074763740602645e+000	-2.169670e-002	-5.919176e-001	-4.837794e-002	4.267093e-002
8.076225169174018e+000	-1.994541e-002	-6.014486e-001	-4.753661e-002	4.262249e-002
8.077686597745391e+000	-1.822426e-002	-6.108878e-001	-4.667861e-002	4.257328e-002
8.079148026316764e+000	-1.653325e-002	-6.202351e-001	-4.580394e-002	4.252328e-002
8.079158026316764e+000	-1.652180e-002	-6.202987e-001	-4.579790e-002	4.252293e-002
8.080619454888137e+000	-1.486335e-002	-6.295470e-001	-4.490704e-002	4.247217e-002
8.082080883459510e+000	-1.323913e-002	-6.386911e-001	-4.400085e-002	4.242069e-002
8.083542312030883e+000	-1.164915e-002	-6.477310e-001	-4.307932e-002	4.236848e-002
8.085003740602257e+000	-1.009340e-002	-6.566668e-001	-4.214245e-002	4.231554e-002
8.086465169173630e+000	-8.571894e-003	-6.654983e-001	-4.119025e-002	4.226188e-002
8.087926597745003e+000	-7.084621e-003	-6.742257e-001	-4.022271e-002	4.220749e-002
8.089388026316376e+000	-5.631582e-003	-6.828490e-001	-3.923983e-002	4.215238e-002
8.089398026316376e+000	-5.621773e-003	-6.829076e-001	-3.923306e-002	4.215200e-002
8.090859454887749e+000	-4.205262e-003	-6.914197e-001	-3.823543e-002	4.209619e-002
8.092320883459122e+000	-2.826724e-003	-6.998164e-001	-3.722396e-002	4.203971e-002
8.093782312030495e+000	-1.486160e-003	-7.080977e-001	-3.619865e-002	4.198257e-002
8.095243740601870e+000	-1.835684e-004	-7.162635e-001	-3.515950e-002	4.192476e-002
8.096705169173243e+000	1.081049e-003	-7.243139e-001	-3.410650e-002	4.186629e-002
8.098166597744616e+000	2.307694e-003	-7.322488e-001	-3.303967e-002	4.180716e-002
8.099628026315989e+000	3.496365e-003	-7.400683e-001	-3.195900e-002	4.174737e-002
8.099638026315988e+000	3.504354e-003	-7.401214e-001	-3.195157e-002	4.174696e-002
8.101099454887361e+000	4.652920e-003	-7.478189e-001	-3.085773e-002	4.168653e-002
8.102560883458734e+000	5.760177e-003	-7.553910e-001	-2.975168e-002	4.162551e-002
8.104022312030107e+000	6.826124e-003	-7.628376e-001	-2.863344e-002	4.156389e-002
8.105483740601482e+000	7.850762e-003	-7.701586e-001	-2.750300e-002	4.150167e-002
8.106945169172855e+000	8.834091e-003	-7.773541e-001	-2.636036e-002	4.143887e-002
8.108406597744228e+000	9.776111e-003	-7.844241e-001	-2.520553e-002	4.137547e-002
8.109868026315601e+000	1.067682e-002	-7.913686e-001	-2.403849e-002	4.131147e-002
8.109878026315601e+000	1.068283e-002	-7.914156e-001	-2.403047e-002	4.131103e-002
8.111339454886974e+000	1.154028e-002	-7.982287e-001	-2.285199e-002	4.124647e-002
8.112800883458347e+000	1.235353e-002	-8.049075e-001	-2.166308e-002	4.118139e-002
8.114262312029720e+000	1.312256e-002	-8.114521e-001	-2.046373e-002	4.111579e-002
8.115723740601094e+000	1.384739e-002	-8.178623e-001	-1.925396e-002	4.104967e-002
8.117185169172467e+000	1.452801e-002	-8.241383e-001	-1.803376e-002	4.098302e-002
8.118646597743840e+000	1.516442e-002	-8.302799e-001	-1.680313e-002	4.091586e-002
8.120108026315213e+000	1.575662e-002	-8.362873e-001	-1.556208e-002	4.084818e-002
8.120118026315213e+000	1.576051e-002	-8.363279e-001	-1.555355e-002	4.084771e-002
8.121579454886586e+000	1.630676e-002	-8.421958e-001	-1.430290e-002	4.077955e-002
8.123040883457959e+000	1.680636e-002	-8.479220e-001	-1.304369e-002	4.071093e-002
8.124502312029332e+000	1.725933e-002	-8.535066e-001	-1.177593e-002	4.064188e-002
8.125963740600707e+000	1.766566e-002	-8.589495e-001	-1.049962e-002	4.057239e-002
8.127425169172080e+000	1.802535e-002	-8.642508e-001	-9.214760e-003	4.050245e-002
8.128886597743453e+000	1.833839e-002	-8.694105e-001	-7.921351e-003	4.043207e-002
8.130348026314826e+000	1.860480e-002	-8.744285e-001	-6.619393e-003	4.036125e-002
8.130358026314825e+000	1.860646e-002	-8.744623e-001	-6.610462e-003	4.036076e-002
8.131402312029071e+000	1.876708e-002	-8.779577e-001	-5.675667e-003	4.030991e-002
8.132446597743318e+000	1.890302e-002	-8.813781e-001	-4.737365e-003	4.025888e-002
8.133490883457563e+000	1.901428e-002	-8.847236e-001	-3.795557e-003	4.020766e-002
8.134535169171810e+000	1.910085e-002	-8.879941e-001	-2.850243e-003	4.015624e-002
8.135579454886056e+000	1.916275e-002	-8.911897e-001	-1.901423e-003	4.010464e-002
8.136623740600303e+000	1.919996e-002	-8.943103e-001	-9.490963e-004	4.005284e-002
8.137668026314548e+000	1.921249e-002	-8.973560e-001	6.735987e-006	4.000086e-002
8.138085169171676e+000	1.921044e-002	-8.985512e-001	3.893423e-004	3.998005e-002
8.138502312028802e+000	1.920438e-002	-8.997343e-001	7.724261e-004	3.995921e-002
8.138919454885929e+000	1.919432e-002	-9.009051e-001	1.155987e-003	3.993835e-002
8.139336597743057e+000	1.918025e-002	-9.020638e-001	1.540026e-003	3.991745e-002
8.139753740600185e+000	1.916218e-002	-9.032103e-001	1.924542e-003	3.989654e-002
8.140170883457310e+000	1.914010e-002	-9.043447e-001	2.309536e-003	3.987559e-002
8.140588026314438e+000	1.911402e-002	-9.054669e-001	2.695007e-003	3.985462e-002
8.140598026314438e+000	1.911334e-002	-9.054936e-001	2.704253e-003	3.985412e-002
8.142059454885811e+000	1.899025e-002	-9.093289e-001	4.058972e-003	3.978042e-002
8.143520883457184e+000	1.881715e-002	-9.130123e-001	5.418232e-003	3.970644e-002
8.144982312028557e+000	1.859406e-002	-9.165439e-001	6.782033e-003	3.963218e-002
8.146443740599931e+000	1.832095e-002	-9.199236e-001	8.150374e-003	3.955765e-002
8.147905169171304e+000	1.799785e-002	-9.231514e-001	9.523257e-003	3.948285e-002
8.149366597742677e+000	1.762474e-002	-9.262274e-001	1.090068e-002	3.940777e-002
8.150828026314050e+000	1.720163e-002	-9.291515e-001	1.228265e-002	3.933242e-002
8.150838026314050e+000	1.719856e-002	-9.291710e-001	1.229211e-002	3.933191e-002
8.152299454885423e+000	1.672441e-002	-9.319402e-001	1.367761e-002	3.925632e-002
8.153760883456796e+000	1.619936e-002	-9.345547e-001	1.506557e-002	3.918055e-002
8.155222312028169e+000	1.562341e-002	-9.370147e-001	1.645598e-002	3.910459e-002
8.156683740599544e+000	1.499657e-002	-9.393200e-001	1.784884e-002	3.902845e-002
8.158145169170917e+000	1.431882e-002	-9.414707e-001	1.924416e-002	3.895211e-002
8.159606597742290e+000	1.359017e-002	-9.434668e-001	2.064193e-002	3.887559e-002
8.161068026313663e+000	1.281063e-002	-9.453083e-001	2.204215e-002	3.879888e-002
8.161078026313662e+000	1.280512e-002	-9.453204e-001	2.205173e-002	3.879836e-002
8.162539454885035e+000	1.197390e-002	-9.470050e-001	2.345337e-002	3.872151e-002
8.164000883456408e+000	1.109142e-002	-9.485338e-001	2.485535e-002	3.864455e-002
8.165462312027781e+000	1.015769e-002	-9.499069e-001	2.625766e-002	3.856750e-002
8.166923740599156e+000	9.172700e-003	-9.511242e-001	2.766032e-002	3.849035e-002
8.168385169170529e+000	8.136454e-003	-9.521858e-001	2.906331e-002	3.841311e-002
8.169846597741902e+000	7.048951e-003	-9.530916e-001	3.046665e-002	3.833576e-002
8.171308026313275e+000	5.910191e-003	-9.538417e-001	3.187032e-002	3.825832e-002
8.171318026313275e+000	5.902222e-003	-9.538463e-001	3.187992e-002	3.825779e-002
8.172220883456097e+000	5.172841e-003	-9.542311e-001	3.274646e-002	3.820993e-002
8.173123740598921e+000	4.423934e-003	-9.545566e-001	3.361248e-002	3.816206e-002
8.174026597741744e+000	3.655503e-003	-9.548227e-001	3.447798e-002	3.811417e-002
8.174929454884566e+000	2.867547e-003	-9.550295e-001	3.534295e-002	3.806628e-002
8.175832312027389e+000	2.060065e-003	-9.551769e-001	3.620740e-002	3.801838e-002
8.176735169170213e+000	1.233059e-003	-9.552650e-001	3.707132e-002	3.797047e-002
8.177638026313035e+000	3.865274e-004	-9.552937e-001	3.793471e-002	3.792254e-002
8.178196597741586e+000	-1.469424e-004	-9.552819e-001	3.846842e-002	3.789290e-002
8.178755169170136e+000	-6.878503e-004	-9.552474e-001	3.900177e-002	3.786325e-002
8.179313740598687e+000	-1.236196e-003	-9.551903e-001	3.953477e-002	3.783361e-002
8.179872312027236e+000	-1.791981e-003	-9.551106e-001	4.006741e-002	3.780397e-002
8.180430883455786e+000	-2.355203e-003	-9.550083e-001	4.059969e-002	3.777434e-002
8.180989454884337e+000	-2.925864e-003	-9.548834e-001	4.113163e-002	3.774470e-002
8.181548026312887e+000	-3.503962e-003	-9.547358e-001	4.166320e-002	3.771507e-002
8.181558026312887e+000	-3.514379e-003	-9.547330e-001	4.167272e-002	3.771454e-002
8.183019454884260e+000	-5.062641e-003	-9.542383e-001	4.306213e-002	3.763701e-002
8.184480883455633e+000	-6.661250e-003	-9.535905e-001	4.444767e-002	3.755956e-002
8.185942312027006e+000	-8.310207e-003	-9.527896e-001	4.582933e-002	3.748219e-002
8.187403740598381e+000	-1.000951e-002	-9.518355e-001	4.720711e-002	3.740490e-002
8.188865169169754e+000	-1.175916e-002	-9.507283e-001	4.858101e-002	3.732768e-002
8.190326597741127e+000	-1.355916e-002	-9.494680e-001	4.995103e-002	3.725054e-002
8.191788026312500e+000	-1.540951e-002	-9.480546e-001	5.131718e-002	3.717348e-002
8.191798026312499e+000	-1.542234e-002	-9.480444e-001	5.132651e-002	3.717295e-002
8.193259454883872e+000	-1.732299e-002	-9.464778e-001	5.268769e-002	3.709601e-002
8.194720883455245e+000	-1.927273e-002	-9.447619e-001	5.404293e-002	3.701923e-002
8.196182312026618e+000	-2.127156e-002	-9.428965e-001	5.539223e-002	3.694262e-002
8.197643740597993e+000	-2.331948e-002	-9.408817e-001	5.673559e-002	3.686617e-002
8.199105169169366e+000	-2.541649e-002	-9.387175e-001	5.807302e-002	3.678989e-002
8.200566597740739e+000	-2.756259e-002	-9.364039e-001	5.940451e-002	3.671376e-002
8.202028026312112e+000	-2.975778e-002	-9.339408e-001	6.073005e-002	3.663781e-002
8.202038026312112e+000	-2.977296e-002	-9.339235e-001	6.073910e-002	3.663729e-002
8.203499454883485e+000	-3.201691e-002	-9.313119e-001	6.205763e-002	3.656154e-002
8.204960883454858e+000	-3.430818e-002	-9.285562e-001	6.336822e-002	3.648603e-002
8.206422312026231e+000	-3.664676e-002	-9.256564e-001	6.467088e-002	3.641078e-002
8.207883740597605e+000	-3.903266e-002	-9.226123e-001	6.596560e-002	3.633577e-002
8.209345169168978e+000	-4.146586e-002	-9.194242e-001	6.725238e-002	3.626101e-002
8.210806597740351e+000	-4.394638e-002	-9.160918e-001	6.853123e-002	3.618649e-002
8.212268026311724e+000	-4.647421e-002	-9.126154e-001	6.980214e-002	3.611223e-002
8.212278026311724e+000	-4.649166e-002	-9.125911e-001	6.981080e-002	3.611172e-002
8.213739454883097e+000	-4.906620e-002	-9.089722e-001	7.107271e-002	3.603775e-002
8.215200883454470e+000	-5.168578e-002	-9.052159e-001	7.232477e-002	3.596410e-002
8.216662312025843e+000	-5.435039e-002	-9.013223e-001	7.356697e-002	3.589078e-002
8.218123740597218e+000	-5.706004e-002	-8.972913e-001	7.479933e-002	3.581778e-002
8.219585169168591e+000	-5.981472e-002	-8.931229e-001	7.602183e-002	3.574512e-002
8.221046597739964e+000	-6.261443e-002	-8.888171e-001	7.723447e-002	3.567278e-002
8.222508026311337e+000	-6.545917e-002	-8.843740e-001	7.843727e-002	3.560076e-002
8.222518026311336e+000	-6.547878e-002	-8.843431e-001	7.844546e-002	3.560027e-002
8.223979454882709e+000	-6.836769e-002	-8.797651e-001	7.963737e-002	3.552863e-002
8.225440883454082e+000	-7.129888e-002	-8.750580e-001	8.081761e-002	3.545739e-002
8.226902312025455e+000	-7.427234e-002	-8.702217e-001	8.198618e-002	3.538656e-002
8.228363740596830e+000	-7.728809e-002	-8.652562e-001	8.314309e-002	3.531613e-002
8.229825169168203e+000	-8.034610e-002	-8.601615e-001	8.428834e-002	3.524610e-002
8.231286597739576e+000	-8.344640e-002	-8.549377e-001	8.542192e-002	3.517647e-002
8.232748026310949e+000	-8.658897e-002	-8.495847e-001	8.654383e-002	3.510725e-002
8.232758026310949e+000	-8.661061e-002	-8.495477e-001	8.655146e-002	3.510678e-002
8.242998026310561e+000	-1.097407e-001	-8.086413e-001	9.404272e-002	3.463484e-002
8.253238026310173e+000	-1.347012e-001	-7.621240e-001	1.008395e-001	3.418779e-002
8.263478026309786e+000	-1.613050e-001	-7.105547e-001	1.068695e-001	3.376867e-002
8.273718026309398e+000	-1.893474e-001	-6.545444e-001	1.120681e-001	3.338018e-002
8.283958026309010e+000	-2.186082e-001	-5.947508e-001	1.163796e-001	3.302466e-002
8.294198026308623e+000	-2.488541e-001	-5.318706e-001	1.197576e-001	3.270407e-002
8.304438026308235e+000	-2.798412e-001	-4.666327e-001	1.221652e-001	3.241995e-002
8.314678026307847e+000	-3.113176e-001	-3.997901e-001	1.235759e-001	3.217345e-002
8.324918026307460e+000	-3.430256e-001	-3.321127e-001	1.239735e-001	3.196524e-002
8.335158026307072e+000	-3.747050e-001	-2.643784e-001	1.233523e-001	3.179559e-002
8.345398026306684e+000	-4.060955e-001	-1.973654e-001	1.217175e-001	3.166430e-002
8.355638026306297e+000	-4.369392e-001	-1.318442e-001	1.190845e-001	3.157075e-002
8.357099454877670e+000	-4.412835e-001	-1.226537e-001	1.186285e-001	3.156043e-002
8.358560883449043e+000	-4.456091e-001	-1.135165e-001	1.181530e-001	3.155084e-002
8.360022312020416e+000	-4.499159e-001	-1.044325e-001	1.176580e-001	3.154199e-002
8.361483740591790e+000	-4.542038e-001	-9.540187e-002	1.171436e-001	3.153387e-002
8.362945169163163e+000	-4.584730e-001	-8.642449e-002	1.166097e-001	3.152648e-002
8.364406597734536e+000	-4.627234e-001	-7.750040e-002	1.160563e-001	3.151982e-002
8.365868026305909e+000	-4.669549e-001	-6.862959e-002	1.154835e-001	3.151390e-002
8.365878026305909e+000	-4.669838e-001	-6.856914e-002	1.154795e-001	3.151387e-002
8.367339454877282e+000	-4.711938e-001	-5.975962e-002	1.148874e-001	3.150867e-002
8.368800883448655e+000	-4.753802e-001	-5.101797e-002	1.142767e-001	3.150417e-002
8.370262312020028e+000	-4.795430e-001	-4.234419e-002	1.136473e-001	3.150037e-002
8.371723740591403e+000	-4.836820e-001	-3.373828e-002	1.129993e-001	3.149728e-002
8.373185169162776e+000	-4.877974e-001	-2.520024e-002	1.123327e-001	3.149487e-002
8.374646597734149e+000	-4.918891e-001	-1.673007e-002	1.116475e-001	3.149317e-002
8.376108026305522e+000	-4.959571e-001	-8.327772e-003	1.109436e-001	3.149217e-002
8.376118026305521e+000	-4.959848e-001	-8.270568e-003	1.109387e-001	3.149217e-002
8.377579454876894e+000	-5.000265e-001	5.605083e-005	1.102165e-001	3.149185e-002
8.379040883448267e+000	-5.040399e-001	8.300934e-003	1.094767e-001	3.149219e-002
8.380502312019640e+000	-5.080250e-001	1.646408e-002	1.087193e-001	3.149318e-002
8.381963740591015e+000	-5.119817e-001	2.454549e-002	1.079443e-001	3.149484e-002
8.383425169162388e+000	-5.159102e-001	3.254517e-002	1.071517e-001	3.149714e-002
8.384886597733761e+000	-5.198103e-001	4.046311e-002	1.063415e-001	3.150011e-002
8.386348026305134e+000	-5.236821e-001	4.829931e-002	1.055138e-001	3.150373e-002
8.386358026305134e+000	-5.237084e-001	4.835260e-002	1.055080e-001	3.150376e-002
8.387819454876507e+000	-5.275493e-001	5.609953e-002	1.046631e-001	3.150802e-002
8.389280883447880e+000	-5.313576e-001	6.375173e-002	1.038017e-001	3.151288e-002
8.390742312019253e+000	-5.351332e-001	7.130919e-002	1.029240e-001	3.151835e-002
8.392203740590627e+000	-5.388761e-001	7.877191e-002	1.020299e-001	3.152443e-002
8.393665169162000e+000	-5.425864e-001	8.613989e-002	1.011194e-001	3.153112e-002
8.395126597733373e+000	-5.462640e-001	9.341314e-002	1.001926e-001	3.153841e-002
8.396588026304746e+000	-5.499089e-001	1.005916e-001	9.924932e-002	3.154630e-002
8.396598026304746e+000	-5.499337e-001	1.006404e-001	9.924281e-002	3.154636e-002
8.398059454876119e+000	-5.535435e-001	1.077170e-001	9.828370e-002	3.155484e-002
8.399520883447492e+000	-5.571166e-001	1.146868e-001	9.730960e-002	3.156387e-002
8.400982312018865e+000	-5.606531e-001	1.215500e-001	9.632051e-002	3.157345e-002
8.402443740590240e+000	-5.641528e-001	1.283063e-001	9.531642e-002	3.158357e-002
8.403905169161613e+000	-5.676159e-001	1.349560e-001	9.429735e-002	3.159425e-002
8.405366597732986e+000	-5.710422e-001	1.414989e-001	9.326328e-002	3.160547e-002
8.406828026304359e+000	-5.744319e-001	1.479350e-001	9.221423e-002	3.161724e-002
8.406838026304358e+000	-5.744550e-001	1.479787e-001	9.220700e-002	3.161732e-002
8.408299454875731e+000	-5.778057e-001	1.543013e-001	9.114356e-002	3.162962e-002
8.409760883447104e+000	-5.811160e-001	1.605064e-001	9.006667e-002	3.164240e-002
8.411222312018477e+000	-5.843861e-001	1.665938e-001	8.897633e-002	3.165566e-002
8.412683740589852e+000	-5.876158e-001	1.725637e-001	8.787255e-002	3.166941e-002
8.414145169161225e+000	-5.908052e-001	1.784159e-001	8.675532e-002	3.168365e-002
8.415606597732598e+000	-5.939542e-001	1.841505e-001	8.562464e-002	3.169837e-002
8.417068026303971e+000	-5.970629e-001	1.897675e-001	8.448052e-002	3.171358e-002
8.417078026303971e+000	-5.970840e-001	1.898055e-001	8.447265e-002	3.171368e-002
8.418539454875344e+000	-6.001503e-001	1.952987e-001	8.331577e-002	3.172934e-002
8.420000883446717e+000	-6.031730e-001	2.006646e-001	8.214714e-002	3.174541e-002
8.421462312018090e+000	-6.061521e-001	2.059032e-001	8.096674e-002	3.176190e-002
8.422923740589464e+000	-6.090877e-001	2.110146e-001	7.977457e-002	3.177881e-002
8.424385169160837e+000	-6.119797e-001	2.159988e-001	7.857065e-002	3.179613e-002
8.425846597732210e+000	-6.148282e-001	2.208557e-001	7.735496e-002	3.181386e-002
8.427308026303583e+000	-6.176331e-001	2.255854e-001	7.612751e-002	3.183201e-002
8.427318026303583e+000	-6.176521e-001	2.256173e-001	7.611908e-002	3.183214e-002
8.428779454874956e+000	-6.204115e-001	2.302140e-001	7.488065e-002	3.185067e-002
8.430240883446329e+000	-6.231246e-001	2.346752e-001	7.363226e-002	3.186955e-002
8.431702312017702e+000	-6.257913e-001	2.390009e-001	7.237391e-002	3.188876e-002
8.433163740589077e+000	-6.284117e-001	2.431910e-001	7.110561e-002	3.190831e-002
8.434625169160450e+000	-6.309857e-001	2.472456e-001	6.982736e-002	3.192821e-002
8.436086597731823e+000	-6.335133e-001	2.511647e-001	6.853915e-002	3.194844e-002
8.437548026303196e+000	-6.359947e-001	2.549482e-001	6.724098e-002	3.196901e-002
8.437558026303195e+000	-6.360115e-001	2.549736e-001	6.723208e-002	3.196916e-002
8.439019454874568e+000	-6.384447e-001	2.586165e-001	6.592481e-002	3.199003e-002
8.440480883445941e+000	-6.408294e-001	2.621170e-001	6.460950e-002	3.201118e-002
8.441942312017314e+000	-6.431653e-001	2.654751e-001	6.328614e-002	3.203258e-002
8.443403740588689e+000	-6.454526e-001	2.686909e-001	6.195474e-002	3.205424e-002
8.444865169160062e+000	-6.476913e-001	2.717642e-001	6.061530e-002	3.207616e-002
8.446326597731435e+000	-6.498813e-001	2.746951e-001	5.926781e-002	3.209835e-002
8.447788026302808e+000	-6.520227e-001	2.774837e-001	5.791228e-002	3.212079e-002
8.447798026302808e+000	-6.520372e-001	2.775022e-001	5.790299e-002	3.212095e-002
8.449259454874181e+000	-6.541284e-001	2.801440e-001	5.654033e-002	3.214362e-002
8.450720883445554e+000	-6.561692e-001	2.826380e-001	5.517162e-002	3.216646e-002
8.452182312016927e+000	-6.581595e-001	2.849842e-001	5.379686e-002	3.218949e-002
8.453643740588301e+000	-6.600994e-001	2.871827e-001	5.241606e-002	3.221269e-002
8.455105169159674e+000	-6.619888e-001	2.892334e-001	5.102920e-002	3.223608e-002
8.456566597731047e+000	-6.638277e-001	2.911363e-001	4.963630e-002	3.225964e-002
8.458028026302420e+000	-6.656162e-001	2.928915e-001	4.823735e-002	3.228338e-002
