X,CH1,CH2,
Second,Volt,Volt,
-1.51e-04,4.40e+00,-4.00e-02,
-1.51e-04,4.40e+00,-4.16e-02,
-1.51e-04,4.40e+00,-4.08e-02,
-1.51e-04,4.40e+00,-4.00e-02,
-1.50e-04,4.20e+00,-4.16e-02,
-1.50e-04,4.00e+00,-3.92e-02,
-1.50e-04,4.20e+00,-3.92e-02,
-1.50e-04,4.20e+00,-4.00e-02,
-1.50e-04,4.20e+00,-4.00e-02,
-1.49e-04,4.00e+00,-4.00e-02,
-1.49e-04,4.00e+00,-4.24e-02,
-1.49e-04,4.00e+00,-4.08e-02,
-1.49e-04,3.80e+00,-4.08e-02,
-1.49e-04,3.80e+00,-3.92e-02,
-1.48e-04,3.80e+00,-4.00e-02,
-1.48e-04,3.80e+00,-4.00e-02,
-1.48e-04,3.80e+00,-4.00e-02,
-1.48e-04,3.80e+00,-3.92e-02,
-1.48e-04,3.60e+00,-3.92e-02,
-1.47e-04,3.60e+00,-3.92e-02,
-1.47e-04,3.60e+00,-3.92e-02,
-1.47e-04,3.60e+00,-3.92e-02,
-1.47e-04,3.60e+00,-3.92e-02,
-1.47e-04,3.60e+00,-3.84e-02,
-1.46e-04,3.40e+00,-3.84e-02,
-1.46e-04,3.40e+00,-3.84e-02,
-1.46e-04,3.40e+00,-3.84e-02,
-1.46e-04,3.20e+00,-3.84e-02,
-1.46e-04,3.20e+00,-3.84e-02,
-1.45e-04,3.20e+00,-3.68e-02,
-1.45e-04,3.00e+00,-3.84e-02,
-1.45e-04,3.00e+00,-3.76e-02,
-1.45e-04,3.00e+00,-3.68e-02,
-1.45e-04,3.00e+00,-3.84e-02,
-1.44e-04,3.00e+00,-3.84e-02,
-1.44e-04,2.60e+00,-3.68e-02,
-1.44e-04,2.60e+00,-4.24e-02,
-1.44e-04,2.60e+00,-3.52e-02,
-1.44e-04,2.40e+00,-3.36e-02,
-1.43e-04,2.40e+00,-3.84e-02,
-1.43e-04,2.20e+00,-3.36e-02,
-1.43e-04,2.40e+00,-3.76e-02,
-1.43e-04,2.20e+00,-3.68e-02,
-1.43e-04,2.20e+00,-3.52e-02,
-1.42e-04,2.00e+00,-3.84e-02,
-1.42e-04,2.00e+00,-3.52e-02,
-1.42e-04,2.00e+00,-3.68e-02,
-1.42e-04,2.00e+00,-3.60e-02,
-1.42e-04,2.00e+00,-3.52e-02,
-1.41e-04,1.80e+00,-3.36e-02,
-1.41e-04,1.80e+00,-3.44e-02,
-1.41e-04,1.60e+00,-3.52e-02,
-1.41e-04,1.60e+00,-3.52e-02,
-1.41e-04,1.60e+00,-3.52e-02,
-1.40e-04,1.60e+00,-3.52e-02,
-1.40e-04,1.40e+00,-3.36e-02,
-1.40e-04,1.40e+00,-3.52e-02,
-1.40e-04,1.40e+00,-3.44e-02,
-1.40e-04,1.20e+00,-3.44e-02,
-1.39e-04,1.20e+00,-3.52e-02,
-1.39e-04,1.00e+00,-3.44e-02,
-1.39e-04,1.00e+00,-3.36e-02,
-1.39e-04,1.00e+00,-3.36e-02,
-1.39e-04,8.00e-01,-3.44e-02,
-1.38e-04,8.00e-01,-3.36e-02,
-1.38e-04,6.00e-01,-3.28e-02,
-1.38e-04,6.00e-01,-3.36e-02,
-1.38e-04,6.00e-01,-3.36e-02,
-1.38e-04,6.00e-01,-3.28e-02,
-1.37e-04,6.00e-01,-3.20e-02,
-1.37e-04,6.00e-01,-3.12e-02,
-1.37e-04,4.00e-01,-3.20e-02,
-1.37e-04,2.00e-01,-3.36e-02,
-1.37e-04,2.00e-01,-3.28e-02,
-1.36e-04,2.00e-01,-3.28e-02,
-1.36e-04,2.00e-01,-3.20e-02,
-1.36e-04,2.00e-01,-3.20e-02,
-1.36e-04,0.00e+00,-3.20e-02,
-1.36e-04,0.00e+00,-3.04e-02,
-1.35e-04,-2.00e-01,-3.20e-02,
-1.35e-04,-2.00e-01,-3.20e-02,
-1.35e-04,-2.00e-01,-3.20e-02,
-1.35e-04,-4.00e-01,-3.04e-02,
-1.35e-04,-4.00e-01,-2.96e-02,
-1.34e-04,-4.00e-01,-2.96e-02,
-1.34e-04,-6.00e-01,-3.04e-02,
-1.34e-04,-6.00e-01,-3.04e-02,
-1.34e-04,-8.00e-01,-3.04e-02,
-1.34e-04,-8.00e-01,-3.12e-02,
-1.33e-04,-8.00e-01,-3.04e-02,
-1.33e-04,-1.00e+00,-3.04e-02,
-1.33e-04,-1.00e+00,-3.04e-02,
-1.33e-04,-1.00e+00,-3.04e-02,
-1.33e-04,-1.00e+00,-3.04e-02,
-1.32e-04,-1.20e+00,-2.96e-02,
-1.32e-04,-1.20e+00,-2.96e-02,
-1.32e-04,-1.40e+00,-2.88e-02,
-1.32e-04,-1.40e+00,-2.88e-02,
-1.32e-04,-1.40e+00,-2.88e-02,
-1.31e-04,-1.40e+00,-2.88e-02,
-1.31e-04,-1.60e+00,-2.88e-02,
-1.31e-04,-1.60e+00,-2.88e-02,
-1.31e-04,-1.80e+00,-2.88e-02,
-1.31e-04,-1.80e+00,-2.80e-02,
-1.30e-04,-1.80e+00,-2.88e-02,
-1.30e-04,-1.80e+00,-2.80e-02,
-1.30e-04,-2.00e+00,-2.88e-02,
-1.30e-04,-2.00e+00,-2.72e-02,
-1.30e-04,-2.20e+00,-2.80e-02,
-1.29e-04,-2.20e+00,-2.72e-02,
-1.29e-04,-2.20e+00,-2.72e-02,
-1.29e-04,-2.20e+00,-2.72e-02,
-1.29e-04,-2.40e+00,-2.72e-02,
-1.29e-04,-2.40e+00,-2.64e-02,
-1.28e-04,-2.40e+00,-2.64e-02,
-1.28e-04,-2.60e+00,-2.72e-02,
-1.28e-04,-2.60e+00,-2.64e-02,
-1.28e-04,-2.60e+00,-2.72e-02,
-1.28e-04,-2.80e+00,-2.72e-02,
-1.27e-04,-2.80e+00,-2.56e-02,
-1.27e-04,-2.80e+00,-2.56e-02,
-1.27e-04,-3.00e+00,-2.64e-02,
-1.27e-04,-2.80e+00,-2.72e-02,
-1.27e-04,-3.00e+00,-2.56e-02,
-1.26e-04,-3.00e+00,-2.64e-02,
-1.26e-04,-3.00e+00,-2.64e-02,
-1.26e-04,-3.20e+00,-2.56e-02,
-1.26e-04,-3.40e+00,-2.56e-02,
-1.26e-04,-3.40e+00,-2.56e-02,
-1.25e-04,-3.40e+00,-2.48e-02,
-1.25e-04,-3.40e+00,-2.56e-02,
-1.25e-04,-3.40e+00,-2.56e-02,
-1.25e-04,-3.60e+00,-2.56e-02,
-1.25e-04,-3.60e+00,-2.56e-02,
-1.24e-04,-3.60e+00,-2.56e-02,
-1.24e-04,-3.60e+00,-2.48e-02,
-1.24e-04,-3.60e+00,-2.40e-02,
-1.24e-04,-3.80e+00,-2.56e-02,
-1.24e-04,-3.60e+00,-2.56e-02,
-1.23e-04,-3.80e+00,-2.40e-02,
-1.23e-04,-4.00e+00,-2.48e-02,
-1.23e-04,-3.80e+00,-2.48e-02,
-1.23e-04,-4.00e+00,-2.40e-02,
-1.23e-04,-4.00e+00,-2.40e-02,
-1.22e-04,-4.00e+00,-2.48e-02,
-1.22e-04,-4.00e+00,-2.40e-02,
-1.22e-04,-4.20e+00,-2.48e-02,
-1.22e-04,-4.20e+00,-2.40e-02,
-1.22e-04,-4.20e+00,-2.40e-02,
-1.21e-04,-4.20e+00,-2.40e-02,
-1.21e-04,-4.20e+00,-2.40e-02,
-1.21e-04,-4.20e+00,-2.40e-02,
-1.21e-04,-4.40e+00,-2.40e-02,
-1.21e-04,-4.40e+00,-2.32e-02,
-1.20e-04,-4.40e+00,-2.40e-02,
-1.20e-04,-4.40e+00,-2.32e-02,
-1.20e-04,-4.60e+00,-2.24e-02,
-1.20e-04,-4.40e+00,-2.32e-02,
-1.20e-04,-4.60e+00,-2.56e-02,
-1.19e-04,-4.60e+00,-2.56e-02,
-1.19e-04,-4.60e+00,-2.40e-02,
-1.19e-04,-4.60e+00,-2.24e-02,
-1.19e-04,-4.80e+00,-2.24e-02,
-1.19e-04,-4.80e+00,-2.32e-02,
-1.18e-04,-4.80e+00,-2.24e-02,
-1.18e-04,-4.60e+00,-2.40e-02,
-1.18e-04,-4.80e+00,-2.24e-02,
-1.18e-04,-4.80e+00,-2.32e-02,
-1.18e-04,-4.80e+00,-2.32e-02,
-1.17e-04,-4.80e+00,-2.24e-02,
-1.17e-04,-4.80e+00,-2.32e-02,
-1.17e-04,-4.80e+00,-2.32e-02,
-1.17e-04,-5.00e+00,-2.24e-02,
-1.17e-04,-5.00e+00,-2.24e-02,
-1.16e-04,-5.00e+00,-2.24e-02,
-1.16e-04,-5.00e+00,-2.32e-02,
-1.16e-04,-5.00e+00,-2.40e-02,
-1.16e-04,-5.00e+00,-2.24e-02,
-1.16e-04,-5.00e+00,-2.24e-02,
-1.15e-04,-5.00e+00,-2.32e-02,
-1.15e-04,-5.00e+00,-2.32e-02,
-1.15e-04,-5.00e+00,-2.24e-02,
-1.15e-04,-5.00e+00,-2.40e-02,
-1.15e-04,-5.00e+00,-2.48e-02,
-1.14e-04,-5.00e+00,-2.32e-02,
-1.14e-04,-5.00e+00,-2.32e-02,
-1.14e-04,-5.00e+00,-2.32e-02,
-1.14e-04,-5.20e+00,-2.24e-02,
-1.14e-04,-5.00e+00,-2.32e-02,
-1.13e-04,-5.20e+00,-2.40e-02,
-1.13e-04,-5.20e+00,-2.80e-02,
-1.13e-04,-5.20e+00,-1.68e-02,
-1.13e-04,-5.20e+00,-2.48e-02,
-1.13e-04,-5.00e+00,-2.40e-02,
-1.12e-04,-5.00e+00,-1.92e-02,
-1.12e-04,-5.20e+00,-2.80e-02,
-1.12e-04,-5.20e+00,-2.08e-02,
-1.12e-04,-5.00e+00,-2.24e-02,
-1.12e-04,-5.20e+00,-2.32e-02,
-1.11e-04,-5.00e+00,-2.16e-02,
-1.11e-04,-5.00e+00,-2.48e-02,
-1.11e-04,-5.00e+00,-2.48e-02,
-1.11e-04,-5.00e+00,-2.56e-02,
-1.11e-04,-5.00e+00,-2.40e-02,
-1.10e-04,-5.00e+00,-2.24e-02,
-1.10e-04,-5.00e+00,-2.40e-02,
-1.10e-04,-5.00e+00,-2.40e-02,
-1.10e-04,-5.00e+00,-2.40e-02,
-1.10e-04,-5.00e+00,-2.40e-02,
-1.09e-04,-5.00e+00,-2.40e-02,
-1.09e-04,-5.00e+00,-2.40e-02,
-1.09e-04,-5.00e+00,-2.40e-02,
-1.09e-04,-4.80e+00,-2.48e-02,
-1.09e-04,-4.80e+00,-2.40e-02,
-1.08e-04,-4.80e+00,-2.40e-02,
-1.08e-04,-4.80e+00,-2.40e-02,
-1.08e-04,-4.80e+00,-2.48e-02,
-1.08e-04,-4.80e+00,-2.40e-02,
-1.08e-04,-4.80e+00,-2.40e-02,
-1.07e-04,-4.80e+00,-2.48e-02,
-1.07e-04,-4.80e+00,-2.40e-02,
-1.07e-04,-4.60e+00,-2.56e-02,
-1.07e-04,-4.60e+00,-2.56e-02,
-1.07e-04,-4.60e+00,-2.56e-02,
-1.06e-04,-4.60e+00,-2.40e-02,
-1.06e-04,-4.60e+00,-2.40e-02,
-1.06e-04,-4.60e+00,-2.48e-02,
-1.06e-04,-4.60e+00,-2.56e-02,
-1.06e-04,-4.40e+00,-2.64e-02,
-1.05e-04,-4.40e+00,-2.48e-02,
-1.05e-04,-4.40e+00,-2.56e-02,
-1.05e-04,-4.40e+00,-2.56e-02,
-1.05e-04,-4.40e+00,-2.56e-02,
-1.05e-04,-4.40e+00,-2.64e-02,
-1.04e-04,-4.40e+00,-2.56e-02,
-1.04e-04,-4.20e+00,-2.56e-02,
-1.04e-04,-4.20e+00,-2.88e-02,
-1.04e-04,-4.20e+00,-2.64e-02,
-1.04e-04,-4.00e+00,-2.64e-02,
-1.03e-04,-4.20e+00,-2.56e-02,
-1.03e-04,-4.00e+00,-2.56e-02,
-1.03e-04,-4.00e+00,-2.56e-02,
-1.03e-04,-4.00e+00,-2.64e-02,
-1.03e-04,-3.80e+00,-2.72e-02,
-1.02e-04,-4.00e+00,-2.72e-02,
-1.02e-04,-3.80e+00,-2.72e-02,
-1.02e-04,-3.60e+00,-2.72e-02,
-1.02e-04,-3.80e+00,-2.72e-02,
-1.02e-04,-3.60e+00,-2.72e-02,
-1.01e-04,-3.60e+00,-2.72e-02,
-1.01e-04,-3.60e+00,-2.72e-02,
-1.01e-04,-3.60e+00,-2.72e-02,
-1.01e-04,-3.40e+00,-2.72e-02,
-1.01e-04,-3.40e+00,-2.80e-02,
-1.00e-04,-3.40e+00,-2.88e-02,
-1.00e-04,-3.20e+00,-2.80e-02,
-1.00e-04,-3.20e+00,-2.80e-02,
-9.98e-05,-3.20e+00,-2.80e-02,
-9.96e-05,-3.00e+00,-2.88e-02,
-9.94e-05,-3.20e+00,-2.88e-02,
-9.92e-05,-3.00e+00,-2.88e-02,
-9.90e-05,-3.00e+00,-2.96e-02,
-9.88e-05,-3.00e+00,-2.88e-02,
-9.86e-05,-2.80e+00,-2.88e-02,
-9.84e-05,-2.80e+00,-3.04e-02,
-9.82e-05,-2.80e+00,-2.88e-02,
-9.80e-05,-2.60e+00,-2.88e-02,
-9.78e-05,-2.60e+00,-2.96e-02,
